"playerID","yearID","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","IBB","SO","SH","SF","HBP","GIDP"
"MCrans2008",2012,"Jersey Pilots","Atlantic Collegiate",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"MCrans2008",2013,"Jersey Pilots","Atlantic Collegiate",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DJones2009",2012,"Jersey Pilots","Atlantic Collegiate",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"JO'Con2010",2012,"Jersey Pilots","Atlantic Collegiate",33,99,20,25,2,0,4,17,10,0,22,0,29,0,0,4,0
"JO'Con2010",2013,"Jersey Pilots","Atlantic Collegiate",29,73,7,18,2,1,0,3,2,1,13,0,27,0,0,2,2
"JRio2011",2012,"Jersey Pilots","Atlantic Collegiate",16,41,6,6,1,0,0,2,4,4,4,0,6,0,0,1,0
"CBall2012",2012,"Joplin Outlaws","MINK League",26,93,11,27,4,1,1,15,1,1,3,0,22,0,0,5,1
"TBlock2013",2012,"Joplin Outlaws","MINK League",2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"BBryan2014",2012,"Joplin Outlaws","MINK League",1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"KChadi2015",2012,"Joplin Outlaws","MINK League",42,151,21,45,11,0,1,19,6,2,11,0,9,0,0,7,2
"KChadi2015",2013,"Joplin Outlaws","MINK League",43,155,23,40,10,1,3,24,5,3,14,0,33,1,1,2,0
"KDicke2016",2012,"Joplin Outlaws","MINK League",39,134,16,38,4,0,2,15,3,0,20,0,26,0,0,1,2
"KDicke2016",2013,"Joplin Outlaws","MINK League",40,130,26,42,5,1,2,15,5,0,20,0,30,0,4,6,4
"TEaves2017",2012,"Joplin Outlaws","MINK League",39,144,19,49,14,3,0,19,6,7,14,0,14,0,1,5,2
"KFultz2018",2012,"Joplin Outlaws","MINK League",6,16,2,2,0,0,0,0,0,1,4,0,6,2,0,0,1
"MGrace2019",2012,"Joplin Outlaws","MINK League",10,28,3,6,1,0,0,1,0,0,3,0,2,1,1,0,0
"EMathe2020",2012,"Joplin Outlaws","MINK League",2,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"TNorth2021",2012,"Joplin Outlaws","MINK League",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"COldne2022",2012,"Joplin Outlaws","MINK League",3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ESmith2023",2012,"Joplin Outlaws","MINK League",1,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
"ZStead2024",2012,"Joplin Outlaws","MINK League",38,145,26,44,6,1,0,16,4,4,14,0,31,0,1,2,1
"TAlexa2025",2012,"Kelowna Falcons","West Coast League",45,135,17,35,3,0,2,16,4,4,13,0,28,4,1,2,1
"PCalde2026",2012,"Kelowna Falcons","West Coast League",2,4,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"BElias2027",2012,"Kelowna Falcons","West Coast League",18,13,6,4,0,0,0,1,1,1,1,0,3,0,0,0,0
"GFries2028",2012,"Kelowna Falcons","West Coast League",40,143,20,40,9,2,4,26,4,2,13,0,27,1,2,6,4
"PGray2029",2012,"Kelowna Falcons","West Coast League",16,34,1,9,1,0,0,3,0,0,2,0,15,1,2,2,0
"PGray2029",2013,"Kelowna Falcons","West Coast League",18,54,5,15,5,0,0,10,0,0,7,0,10,1,1,0,0
"BHerme2030",2012,"Kelowna Falcons","West Coast League",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NSenio2031",2012,"Kelowna Falcons","West Coast League",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"RStajd2032",2012,"Kelowna Falcons","West Coast League",9,19,5,7,1,0,2,8,0,0,4,0,5,0,1,0,0
"NBenis2033",2012,"Kitsap BlueJackets","West Coast League",5,14,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0
"NBenis2033",2013,"Bend Elks","West Coast League",2,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"DHessl2034",2012,"Kitsap BlueJackets","West Coast League",13,43,3,11,4,0,0,9,1,0,1,0,12,1,0,1,0
"AHewey2035",2012,"Kitsap BlueJackets","West Coast League",28,78,9,17,0,1,0,6,1,2,9,0,14,2,0,2,2
"AHewey2035",2013,"Kitsap BlueJackets","West Coast League",2,6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"JReyes2036",2012,"Kitsap BlueJackets","West Coast League",9,27,2,5,1,0,0,2,1,0,2,0,1,0,0,0,2
"VSabla2037",2012,"Kitsap BlueJackets","West Coast League",4,13,2,3,0,0,0,0,0,0,1,0,6,0,0,0,1
"VSabla2037",2013,"Kitsap BlueJackets","West Coast League",35,102,11,21,3,0,0,8,3,3,16,0,22,0,1,2,3
"FTelle2038",2012,"Kitsap BlueJackets","West Coast League",49,151,16,45,9,2,0,21,4,3,20,0,27,0,4,3,2
"FTorre2039",2012,"Kitsap BlueJackets","West Coast League",48,162,21,44,4,2,1,17,3,2,3,0,19,3,1,5,2
"BTwedt2040",2012,"Kitsap BlueJackets","West Coast League",13,38,3,7,0,0,0,3,2,0,4,0,3,2,1,0,2
"LGrind2042",2012,"Klamath Falls Gems","West Coast League",8,25,0,5,1,0,0,2,0,0,2,0,0,1,0,0,0
"KLinde2043",2012,"Klamath Falls Gems","West Coast League",6,13,1,4,2,0,0,1,0,0,2,0,2,0,0,0,0
"KLinde2043",2013,"Walla Walla Sweets","West Coast League",40,130,28,35,9,0,3,22,2,6,24,0,40,0,3,9,2
"DRoger2044",2012,"Klamath Falls Gems","West Coast League",2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
"DRoger2044",2013,"Klamath Falls Gems","West Coast League",43,153,21,42,8,0,4,19,2,0,11,0,35,1,1,4,6
"ASchwo2045",2012,"Klamath Falls Gems","West Coast League",3,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"MUmsch2046",2012,"Klamath Falls Gems","West Coast League",7,15,1,3,0,0,0,1,0,0,0,0,3,0,0,1,1
"JWhisl2047",2012,"Klamath Falls Gems","West Coast League",29,87,11,17,1,0,0,8,7,2,14,0,14,11,0,0,3
"JWhisl2047",2013,"Medford Rogues","West Coast League",17,34,4,10,1,1,0,6,3,0,2,0,8,4,0,1,0
"JWhisl2047",2014,"Klamath Falls Gems","West Coast League",30,109,10,21,3,0,0,12,4,4,9,0,20,5,0,2,4
"ZMadri2049",2012,"La Crosse Loggers","Northwoods League",13,30,2,3,0,0,0,1,1,0,1,0,12,0,0,0,2
"RPudwe2050",2012,"La Crosse Loggers","Northwoods League",7,21,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0
"RGiner2051",2012,"Lake Norman Copperheads","Southern Collegiate League",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"JWall2052",2012,"Lake Norman Copperheads","Southern Collegiate League",23,55,1,11,2,0,1,7,2,1,4,0,8,3,0,2,0
"MHarju2053",2012,"Lakeshore Chinooks","Northwoods League",14,42,2,7,2,0,0,4,1,0,2,0,9,0,2,1,0
"TKamps2054",2012,"Lakeshore Chinooks","Northwoods League",26,87,10,23,1,1,0,8,2,0,11,0,20,1,2,1,0
"TKuzni2055",2012,"Lakeshore Chinooks","Northwoods League",7,17,2,1,0,0,0,0,1,1,4,0,10,1,0,0,2
"SSanch2057",2012,"Lakeshore Chinooks","Northwoods League",7,23,2,4,1,0,0,0,0,1,0,0,4,1,0,1,4
"CBuckl2058",2012,"Leesburg Lightning","Florida Collegiate League",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"JCaven2059",2012,"Leesburg Lightning","Florida Collegiate League",23,70,12,14,0,0,0,2,1,2,7,0,16,3,0,3,2
"JCaven2059",2013,"Leesburg Lightning","Florida Collegiate League",22,57,6,10,2,0,0,5,1,0,8,0,10,0,1,2,3
"JCaven2059",2014,"Omaha Diamond Spirit","MINK League",28,73,10,18,0,1,1,9,5,1,9,0,9,1,0,1,1
"JHanso2060",2012,"Leesburg Lightning","Florida Collegiate League",40,153,31,37,11,1,5,35,4,2,35,0,55,0,3,6,1
"BJones2061",2012,"Leesburg Lightning","Florida Collegiate League",14,62,14,19,1,0,2,10,2,0,4,0,13,0,1,0,0
"BJones2061",2013,"Leesburg Lightning","Florida Collegiate League",35,133,25,45,6,3,2,18,10,4,22,0,23,2,0,1,1
"BJones2061",2014,"Leesburg Lightning","Florida Collegiate League",26,99,21,33,14,0,1,21,13,3,13,0,21,0,0,0,1
"AKawam2062",2012,"Leesburg Lightning","Florida Collegiate League",12,32,13,9,0,0,0,4,3,0,6,0,15,1,0,5,0
"LMoore2063",2012,"Leesburg Lightning","Florida Collegiate League",4,11,2,3,0,0,0,1,1,1,1,0,4,0,0,0,0
"MSingl2064",2012,"Leesburg Lightning","Florida Collegiate League",37,129,25,30,6,0,0,20,9,4,24,0,30,6,3,9,2
"MSingl2064",2013,"Leesburg Lightning","Florida Collegiate League",27,72,16,16,0,0,0,7,4,0,13,0,12,8,2,7,1
"JBAMFO2065",2012,"Lehigh Valley Catz","Atlantic Collegiate",32,108,19,34,3,1,0,16,3,1,10,0,13,0,0,0,0
"BERNST2066",2012,"Lehigh Valley Catz","Atlantic Collegiate",7,21,4,8,3,0,0,2,1,1,2,0,5,0,0,2,0
"DITURR2067",2012,"Lehigh Valley Catz","Atlantic Collegiate",28,95,22,37,5,1,0,19,10,3,13,0,16,0,0,1,0
"CKRAUS2068",2012,"Lehigh Valley Catz","Atlantic Collegiate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BMAURO2069",2012,"Lehigh Valley Catz","Atlantic Collegiate",30,111,21,38,10,1,2,18,1,0,9,0,19,0,0,1,0
"TNEUHA2070",2012,"Lehigh Valley Catz","Atlantic Collegiate",26,87,11,25,5,2,0,6,0,3,6,0,21,0,0,3,0
"SROGER2071",2012,"Lehigh Valley Catz","Atlantic Collegiate",33,122,18,38,2,2,2,24,8,5,5,0,16,0,0,2,0
"LTHIBO2072",2012,"Lehigh Valley Catz","Atlantic Collegiate",25,86,15,24,6,1,4,17,9,3,14,0,16,0,0,2,0
"TURPS2073",2012,"Lehigh Valley Catz","Atlantic Collegiate",24,84,21,28,1,3,3,17,3,2,14,0,13,0,0,3,0
"CEickh2074",2012,"Lexington Hustlers","Great Lakes Collegiate League",22,58,5,10,1,0,0,5,2,2,5,0,15,0,0,4,1
"CAngus2075",2012,"Licking County Settlers","Great Lakes Collegiate League",21,56,7,16,4,0,0,7,0,0,14,0,14,0,1,2,0
"JField2076",2012,"Licking County Settlers","Great Lakes Collegiate League",30,94,24,31,9,2,1,21,4,3,23,0,23,0,1,5,4
"JFinne2077",2012,"Licking County Settlers","Great Lakes Collegiate League",34,120,19,33,6,0,7,21,0,1,17,0,38,0,0,4,1
"PGibso2078",2012,"Licking County Settlers","Great Lakes Collegiate League",34,121,22,30,4,0,2,16,18,5,25,0,25,4,0,5,3
"EHanse2079",2012,"Licking County Settlers","Great Lakes Collegiate League",4,9,2,2,1,0,0,1,0,0,1,0,4,0,0,0,0
"SEisle2080",2012,"Lima Locos","Great Lakes Collegiate League",27,92,17,26,4,0,1,11,6,3,9,0,21,1,0,4,0
"NKissa2081",2012,"Lima Locos","Great Lakes Collegiate League",27,86,11,18,3,0,0,10,3,0,10,0,18,0,0,3,1
"JSimin2082",2012,"Lima Locos","Great Lakes Collegiate League",20,41,6,9,0,1,0,7,1,0,3,0,10,0,0,2,3
"JANGEL2083",2012,"Long Island Collegians","Atlantic Collegiate",6,21,2,5,0,0,0,3,2,2,3,0,3,0,0,0,0
"NBATAS2084",2012,"Long Island Collegians","Atlantic Collegiate",3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBRENN2085",2012,"Long Island Collegians","Atlantic Collegiate",12,34,1,4,1,0,0,1,2,0,2,0,7,0,0,0,0
"ABROSN2086",2012,"Long Island Collegians","Atlantic Collegiate",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCAMBR2087",2012,"Long Island Collegians","Atlantic Collegiate",15,45,4,6,1,0,0,5,0,0,3,0,19,0,0,2,0
"ACARUS2088",2012,"Long Island Collegians","Atlantic Collegiate",3,9,1,3,1,0,0,0,0,0,1,0,4,0,0,0,0
"JDELGU2089",2012,"Long Island Collegians","Atlantic Collegiate",2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CFERGG2090",2012,"Long Island Collegians","Atlantic Collegiate",3,7,3,2,0,1,0,0,0,0,2,0,1,0,0,0,0
"JGALAN2091",2012,"Long Island Collegians","Atlantic Collegiate",15,51,8,14,1,0,1,6,0,1,4,0,13,0,0,0,0
"GOLDS2092",2012,"Long Island Collegians","Atlantic Collegiate",1,2,2,2,0,0,0,0,1,0,3,0,0,0,0,0,0
"JLACUG2093",2012,"Long Island Collegians","Atlantic Collegiate",16,52,6,16,4,0,1,13,0,0,4,0,12,0,0,0,0
"PLOPRE2094",2012,"Long Island Collegians","Atlantic Collegiate",17,51,6,13,2,2,0,8,0,1,5,0,19,0,0,0,0
"SMARE2095",2012,"Long Island Collegians","Atlantic Collegiate",18,49,10,11,0,1,0,7,3,1,7,0,3,0,0,0,0
"JSCUDE2096",2012,"Long Island Collegians","Atlantic Collegiate",15,46,9,17,5,0,0,8,2,0,7,0,12,0,0,0,0
"MSKOLL2097",2012,"Long Island Collegians","Atlantic Collegiate",16,40,6,10,1,2,0,3,3,0,3,0,4,0,0,0,0
"PVALER2098",2012,"Long Island Collegians","Atlantic Collegiate",13,43,9,13,1,0,1,6,6,2,9,0,10,0,0,1,0
"CVITAL2099",2012,"Long Island Collegians","Atlantic Collegiate",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NZITO2100",2012,"Long Island Collegians","Atlantic Collegiate",10,38,7,13,3,1,0,7,2,1,1,0,3,0,0,0,0
"BBalag2101",2012,"Luray Wranglers","Valley League",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"MCaldw2102",2012,"Luray Wranglers","Valley League",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ACarde2103",2012,"Luray Wranglers","Valley League",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"NCaril2104",2012,"Luray Wranglers","Valley League",31,99,19,25,4,1,3,18,2,0,18,0,32,1,2,3,1
"NQuint2105",2012,"Luray Wranglers","Valley League",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"YViera2106",2012,"Luray Wranglers","Valley League",32,122,17,35,4,0,2,14,0,0,7,0,22,0,1,2,1
"BBarsn2107",2012,"Madison Mallards","Northwoods League",3,7,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0
"BGoff2108",2012,"Madison Mallards","Northwoods League",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"LMunoz2109",2012,"Madison Mallards","Northwoods League",49,145,13,34,2,0,0,11,3,4,14,0,27,7,1,3,2
"FArena2110",2012,"Mankato MoonDogs","Northwoods League",8,25,2,3,2,0,0,3,0,0,2,0,10,0,0,0,1
"DBodzi2112",2012,"Martinsville Mustangs","Coastal Plain League",13,53,4,15,1,1,0,4,1,2,6,0,8,2,0,0,0
"EHouff2113",2012,"Martinsville Mustangs","Coastal Plain League",6,19,3,2,1,0,0,0,2,1,3,0,9,2,0,1,0
"PMarti2114",2012,"Martinsville Mustangs","Coastal Plain League",32,111,13,25,4,0,0,6,4,2,6,0,28,3,1,1,1
"JRagan2115",2012,"Martinsville Mustangs","Coastal Plain League",3,9,1,2,1,0,0,0,0,1,3,0,3,0,0,0,0
"JBorin2117",2012,"Matsu Miners","Alaska Summer League",6,3,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0
"SCasey2118",2012,"Matsu Miners","Alaska Summer League",3,4,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0
"JMayo2119",2012,"Matsu Miners","Alaska Summer League",5,4,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0
"CBallo2120",2012,"McKinney Marshals","Texas Collegiate League",4,13,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0
"KBrast2121",2012,"McKinney Marshals","Texas Collegiate League",40,158,25,38,2,0,0,11,37,5,18,0,20,2,0,2,2
"MBro2122",2012,"McKinney Marshals","Texas Collegiate League",1,3,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0
"CCotti2123",2012,"McKinney Marshals","Texas Collegiate League",2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"SGriff2124",2012,"McKinney Marshals","Texas Collegiate League",4,12,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0
"LHerna2125",2012,"McKinney Marshals","Texas Collegiate League",11,25,3,3,0,0,0,2,0,0,1,0,7,0,0,0,0
"THolla2126",2012,"McKinney Marshals","Texas Collegiate League",5,15,1,2,0,0,0,1,1,1,3,0,5,0,0,3,0
"CMann2127",2012,"McKinney Marshals","Texas Collegiate League",7,20,2,1,1,0,0,0,0,0,4,0,8,0,0,0,0
"BParke2128",2012,"McKinney Marshals","Texas Collegiate League",13,34,3,7,0,0,0,2,4,2,7,0,3,0,1,2,0
"CPizar2129",2012,"McKinney Marshals","Texas Collegiate League",7,25,4,8,0,0,2,7,0,1,2,0,7,0,0,1,0
"CPizar2129",2013,"Texas Marshals","Texas Collegiate League",52,186,28,53,11,0,3,21,9,4,14,0,39,0,1,3,4
"RPopes2130",2012,"McKinney Marshals","Texas Collegiate League",3,10,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0
"ERamse2131",2012,"McKinney Marshals","Texas Collegiate League",24,73,5,14,3,0,1,5,7,1,5,0,21,0,1,0,2
"SSchoe2132",2012,"McKinney Marshals","Texas Collegiate League",5,19,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0
"TSchue2133",2012,"McKinney Marshals","Texas Collegiate League",37,105,18,26,3,0,1,9,8,1,7,0,12,1,1,3,3
"TSteel2134",2012,"McKinney Marshals","Texas Collegiate League",1,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0
"WTouch2135",2012,"McKinney Marshals","Texas Collegiate League",1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"AVerpl2136",2012,"McKinney Marshals","Texas Collegiate League",2,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
"DHogga2137",2012,"Morehead City Marlins","Coastal Plain League",6,19,1,2,0,0,0,0,1,0,2,0,8,1,0,1,0
"DHogga2137",2013,"Morehead City Marlins","Coastal Plain League",3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"DKnigh2138",2012,"Morehead City Marlins","Coastal Plain League",19,61,2,12,2,0,0,6,1,1,10,0,7,0,2,0,1
"DKnigh2138",2013,"Morehead City Marlins","Coastal Plain League",6,12,1,6,1,0,0,3,0,0,2,0,2,0,0,0,0
"DKnigh2138",2014,"Wilson Tobs","Coastal Plain League",15,51,16,13,2,0,1,9,1,0,13,0,9,1,0,1,1
"BBays2139",2012,"Morganton Aggies","Southern Collegiate League",12,28,3,7,1,0,0,9,0,1,4,0,9,1,2,0,2
"CBeard2140",2012,"Morganton Aggies","Southern Collegiate League",38,126,22,38,5,0,0,17,4,0,18,0,19,4,2,1,4
"RBidwe2141",2012,"Morganton Aggies","Southern Collegiate League",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"RBidwe2141",2013,"Syracuse Salt Cats","New York Collegiate",2,6,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0
"JCrabt2142",2012,"Morganton Aggies","Southern Collegiate League",32,98,12,19,4,0,1,14,5,0,14,0,25,0,0,0,2
"RMicha2143",2012,"Morganton Aggies","Southern Collegiate League",15,33,5,8,1,0,0,5,4,0,9,0,8,0,0,0,0
"NMills2144",2012,"Morganton Aggies","Southern Collegiate League",29,90,7,20,6,0,0,7,1,0,9,0,26,0,1,0,1
"JMorri2145",2012,"Morganton Aggies","Southern Collegiate League",7,15,3,3,0,0,0,1,0,0,5,0,3,0,0,2,0
"JO'Dea2146",2012,"Morganton Aggies","Southern Collegiate League",6,16,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0
"JPolic2147",2012,"Morganton Aggies","Southern Collegiate League",36,110,22,37,8,2,4,27,1,1,18,0,15,0,3,6,2
"BTwitt2148",2012,"Morganton Aggies","Southern Collegiate League",36,109,18,32,5,0,2,19,2,1,21,0,22,1,0,1,2
"BTwitt2148",2013,"Niagara Power","New York Collegiate",21,87,11,24,5,1,4,15,0,0,5,0,10,0,0,0,2
"MOHerr2149",2012,"Mystic Schooners","New England Collegiate League",35,105,14,27,3,0,0,7,1,0,14,0,33,0,0,3,0
"MOHerr2149",2013,"Mystic Schooners","New England Collegiate League",34,113,6,23,1,0,0,9,2,2,17,0,21,1,2,3,2
"MOHerr2149",2014,"Mystic Schooners","New England Collegiate League",17,41,5,8,0,0,0,1,0,0,1,0,9,0,0,0,4
"ARatai2150",2012,"Mystic Schooners","New England Collegiate League",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"EAbreu2151",2012,"Nassau","Atlantic Collegiate",1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"KAmbur2152",2012,"Nassau","Atlantic Collegiate",16,42,13,10,3,2,0,5,1,0,13,0,15,0,0,1,0
"baeig2153",2012,"Nassau","Atlantic Collegiate",1,4,0,2,1,0,0,3,0,0,0,0,1,0,0,0,0
"JBello2154",2012,"Nassau","Atlantic Collegiate",6,21,5,8,1,0,0,5,0,0,2,0,3,0,0,0,0
"CCutro2155",2012,"Nassau","Atlantic Collegiate",7,21,6,9,5,0,0,6,0,2,0,0,4,0,0,0,0
"Donne2156",2012,"Nassau","Atlantic Collegiate",1,2,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0
"JGrama2157",2012,"Nassau","Atlantic Collegiate",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"BHoff2158",2012,"Nassau","Atlantic Collegiate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huff2159",2012,"Nassau","Atlantic Collegiate",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MManga2160",2012,"Nassau","Atlantic Collegiate",26,89,15,24,3,5,0,16,2,1,3,0,26,0,0,5,0
"Pimen2161",2012,"Nassau","Atlantic Collegiate",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"EPyle2162",2012,"Nassau","Atlantic Collegiate",27,90,15,27,2,3,1,15,0,1,6,0,25,0,0,3,0
"DRaucc2163",2012,"Nassau","Atlantic Collegiate",15,35,6,8,3,0,0,3,2,1,10,0,13,0,0,0,0
"JROMAN2164",2012,"Nassau","Atlantic Collegiate",25,79,14,28,2,3,1,12,4,2,7,0,19,0,0,6,0
"JSalan2165",2012,"Nassau","Atlantic Collegiate",27,95,11,29,2,1,0,17,3,3,6,0,23,0,0,1,0
"JSharp2166",2012,"Nassau","Atlantic Collegiate",12,34,6,7,1,0,0,3,2,1,8,0,11,0,0,3,0
"White2167",2012,"Nassau","Atlantic Collegiate",3,6,2,1,0,0,0,0,1,1,3,0,2,0,0,1,0
"SBelof2168",2012,"Nevada Griffons","MINK League",8,19,1,3,0,0,0,2,0,0,2,0,5,0,0,0,1
"REwing2169",2012,"Nevada Griffons","MINK League",1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"KJovan2170",2012,"Nevada Griffons","MINK League",2,7,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0
"PMcDan2171",2012,"Nevada Griffons","MINK League",7,21,1,3,0,0,0,0,0,0,1,0,7,0,0,0,1
"DRicha2173",2012,"Nevada Griffons","MINK League",13,6,3,1,0,0,0,0,1,0,1,0,2,1,0,0,0
"MSarti2174",2012,"Nevada Griffons","MINK League",31,104,14,27,8,0,2,6,1,3,6,0,17,0,0,1,2
"JSolar2175",2012,"Nevada Griffons","MINK League",32,102,15,28,4,0,1,11,7,2,3,0,11,2,1,4,1
"ESousa2176",2012,"Nevada Griffons","MINK League",34,120,22,33,6,0,1,12,5,5,11,0,18,2,2,2,1
"EKing2177",2012,"New Bedford Bay Sox","New England Collegiate League",41,161,36,34,7,0,2,12,10,5,30,0,36,1,1,0,3
"SRiley2178",2012,"New Bedford Bay Sox","New England Collegiate League",29,90,15,24,6,0,1,12,2,2,19,0,27,0,1,1,1
"MWorde2179",2012,"New Bedford Bay Sox","New England Collegiate League",2,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"ZFitzp2180",2012,"New Market Rebels","Valley League",17,42,2,6,0,0,0,3,0,0,2,0,12,0,0,3,0
"JHarri2181",2012,"New Market Rebels","Valley League",3,6,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0
"JHeise2182",2012,"New Market Rebels","Valley League",42,151,23,48,13,1,4,20,3,5,9,0,47,1,2,8,0
"KChern2183",2012,"New York Atlantics","Atlantic Collegiate",24,73,16,16,2,2,1,18,1,3,13,0,17,0,0,7,0
"KDoleg2184",2012,"New York Atlantics","Atlantic Collegiate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"DGeorg2185",2012,"New York Atlantics","Atlantic Collegiate",27,90,7,14,7,0,0,15,2,2,9,0,30,0,0,1,0
"MMarti2186",2012,"New York Atlantics","Atlantic Collegiate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SO'Lea2187",2012,"New York Atlantics","Atlantic Collegiate",1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"Orlan2188",2012,"New York Atlantics","Atlantic Collegiate",1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"JPalme2189",2012,"New York Atlantics","Atlantic Collegiate",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"JPlana2190",2012,"New York Atlantics","Atlantic Collegiate",20,67,8,15,0,0,0,4,1,1,10,0,8,0,0,1,0
"JPlana2190",2013,"Olean Oilers","New York Collegiate",30,80,9,20,4,0,0,14,2,1,9,0,7,3,1,4,5
"MRUSSO2191",2012,"New York Atlantics","Atlantic Collegiate",26,84,24,22,3,3,2,25,1,2,14,0,22,0,0,2,0
"GWalsh2192",2012,"New York Atlantics","Atlantic Collegiate",23,71,18,15,1,1,1,12,5,1,10,0,8,0,0,6,0
"SBowle2193",2012,"Niagara Power","New York Collegiate",19,57,8,11,2,0,0,6,0,0,3,0,16,1,2,4,2
"KDeCoo2194",2012,"Niagara Power","New York Collegiate",1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SEller2195",2012,"Niagara Power","New York Collegiate",17,47,5,9,1,1,0,6,1,1,4,0,11,0,3,0,1
"JHamme2196",2012,"Niagara Power","New York Collegiate",30,109,22,36,4,0,0,8,13,6,7,0,13,1,0,2,4
"RJorda2197",2012,"Niagara Power","New York Collegiate",24,47,3,9,3,0,0,5,1,1,10,0,10,3,0,3,0
"DKapla2198",2012,"Niagara Power","New York Collegiate",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MMalac2199",2012,"Niagara Power","New York Collegiate",21,50,6,8,0,0,2,8,2,2,12,0,21,1,2,4,1
"SNewto2200",2012,"Niagara Power","New York Collegiate",31,97,24,35,5,2,0,15,18,5,14,0,15,1,4,6,4
"SNewto2200",2013,"Medford Rogues","West Coast League",12,26,6,5,1,0,0,1,3,0,2,0,8,0,0,2,0
"DSchwa2201",2012,"Niagara Power","New York Collegiate",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"PWorth2202",2012,"Niagara Power","New York Collegiate",17,45,6,9,0,3,0,6,3,0,0,0,18,1,1,0,0
"CBonti2203",2012,"North Jersey Eagles","Atlantic Collegiate",34,98,25,29,3,0,3,14,3,0,17,0,26,0,0,8,0
